teks;;;label
Diklat Implementasi Kurikulum  versi Revisi #kurikulum;;;1
Materinya tentang Nilai Mata Uang. #kurikulum;;;1
Siap edar, buku panduan bagi pendidik SD, SMP, SMA penerapan pembelajaran Kurikulum . #kurikulum;;;1
Anak SD sekarang udah di suruh buat main map .. #kurikulum;;;1
Peserta In Asistensi Kurikulum  #kurikulum;;;1
Enak ya anak sekolah jaman sekarang pergi lihat sunrise pulang lihat sunset berasa di pantai #kurikulum;;;1
Semoga ilmu yang didapat bermanfaat *mode alim #diklat #pelatihan #kurikulum #kurikulum…;;;1
Dinas Pendidikan se-Jatim Sepakat Lanjutkan #kurikulum;;;1
Kurikulum  dihentikan dan kembali ke kurikulum . Kabar baik buat pendidikan nasional. Pencetus Knya kudu diminta tanggung jawab.;;;1
Ada  hal dalam integritas : . Jujur . Tekad #pendidikan #kurikulum;;;1
Meningkatkan yang dimiliki, Mendorong yang berhenti, Menaikkan yang masih rendah.  #kurikulum;;;1
Pergi lihat sunrise pulang lihat sunset . Jam .-. #Kurikulum;;;1
Peran guru sebagai fasilitator atau motivator dpt diterapkan dg kurikulum apapun . Bukan monopoli #Kurikulum;;;1
Tahun ajaran baru nanti kemungkinan bakal ngajar Simulasi dan Komunikasi Digital. Belajar dulu. #kurikulum;;;1
alhamdulillah... #Kurikulum dibatalkan..... kembali ke kurikulum lama :)) *gak susah-susah bikin rapotnya*;;;1
Wamendikbud Bidang Pendidikan, Musliar Kasim: Wapres Boediono ingin agar implementasi Kurikulum  dapat berjalan dengan lancar,”;;;1
Sepertinya gua kena karma 'cinta datang terlambat' sama kurikulum  deh :') ternyata emang nyamanan sama k deh #kurikulum;;;1
ada beberapa tanda suatu negara dikatakan berhasil, diantaranya adalah suksesnya pola didik terhadap pemuda - pemudanya. #kurikulum_;;;1
semoga pemimpin indonesia di  thn mendatang amanah dengan janji yang diucapnya, semoga tdk sekedar retorika belaka #kurikulum_;;;1
siapa pun yang menjadi pemimpin negara ini nanti haruslah yang terbaik dan tulus untuk negara ini #kurikulum_;;;1
seberat apapun masalah yg anda hadapi percayalah pasti ada jalan keluarnya :) #kurikulum_;;;1
#kurikulum: mengapa kurikulum berubah? krn telah terjadi prubhan kebutuhan ,tlh pula terjadi prkmbngan akademik, industri & sosial - budaya.;;;1
#kurikulum: kompetensi adl kata kunci dlm kurikulum. didlmnya mencakup  kompetensi, yaitu sikap, pengetahuan, dan keterampilan.;;;1
#kurikulum: pendekatan kurikulum, siswa diberanikan utk mencari informasi dri sumber belajar yg tersedia / terbentang luas disekitarnya;;;1
Bahkan sampai ada guru besar yang mengatakan #Kurikulum ini bagus. Saya sungguh sedih dg sesama akademisi yg dpt mendukung kur ini.;;;1
#kurikulum: peningkatan kinerja pendidikan melalui kurikulum ,guru dan lama tinggal di sekolah;;;1
#kurikulum:Berbagai kritik & serangan trhdp Kurikulum ternyata tak menyurutkan pmrntah. Terbukti Kriklm akan ttap dilksnkn Juli.;;;1
#kurikulum: PGRI mengusulkan agar Kemendikbud mempertimbangkan masukan dari banyak pihak untuk melakukan uji coba terlebih dahulu.;;;1
#kurikulum: Tingkat kepuasan thdp plksanaan Kurikulum  lbh tinggi dri pd thdp Kurikulum  yg lbh dikenal dgn KBK. bgmna dg ?;;;1
#kurikulum: kreativitas guru dituntut utk memperkaya buku dgn kegiatan lain yg sesuai dan relevan dimana buku ini diajarkan.;;;1
Tak penting siapa yg salah dlm #kurikulum. Sudahlah. Sekarang selamatkan anak-cucu kita, selamatkan masa depan Republik ini.;;;1
punya anak yg dapet kurikulum  di sekolah, ortunya harus kreatif dan siap ditodong membuat tugas sewaktu...;;;1
Alhamdulillahnya gak pernah mengeluh, sekarang bangun jam  pagi gak perlu lg dibangunin #kurikulum;;;1
lanjutkan kurikulum . Tidak usah d rubah lagi.;;;1
@BeasiswaGratis #Kurikulum RT : Kemdikbud : Kurikulum Tidak Akan Gonta-Ganti , sumber : layar TVE;;;1
Jaman sekarang bukannya guru berjasa pada murid ini malah murid berjasa pada guru #kurikulum;;;1
#kurikulum: peran guru sangat penting utk menyesuaikan daya serap siswa dgn ketersediaan kegiatan yg ada pada buku.;;;1
#kurikulum: tantangan pengembangan kurikulum meliputi kompetensi dan tantangan masa depan perkembangan pengetahuan ,dan pedagogi.;;;1
#kurikulum: mata pelajaran agama dan budi pekerti di SD jadi  jam, pramuka ekstrakulikuler wajib di semua jenjang. ;;;1
#kurikulum: kesempatan kembangkan kreatifitas guru.;;;1
#kurikulum: besarnya anggaran karena jangkauan dan jumlah sasaran yg hendak diberikan pelayanan terhadap kurikulum  begitu besar.;;;1
#kurikulum: anggaran langsung Rp , M utk penyiapan dokumen ,uji publik dan sosialisasi ,pengadaan buku, pelatihan guru.;;;1
#kurikulum: anggaran langsung ,artinya ,anggaran murni yg diusulkan dan didedikasikan karena adanya kurikulum ;;;1
#Kurikulum bukan di stop total, tapi hanya untuk sekolah yang sudah mampu..;;;1
Siklus hidup buku pelajaran Inggris, AS, Finlandia, Singapura  tahun. Indonesia  tahun. Kaya amat! #Kurikulum;;;1
#Kurikulum pd dasarnya baik, selain dinamis + kreatif jg meminim spambot texting;;;1
Hanya terjadi di Indonesia, penulis buku pelajaran pemerintah bisa selesaikan naskah dalam  bulan. #Kurikulum;;;1
Peran orang tua di keluarga lebih penting dan peran guru di sekolah mendukungnya, sudah saatnya tdk terlalu memanjakan anak.. #Kurikulum;;;1
Dengan #Kurikulum , anak-anak Indonesia langsung bisa bersikap ... Guru harus memfasilitasi mengajar dengan baik ... Jangan mengeluh;;;1
Terlepas dari masih ada kekurangan #Kurikulum , tapi prosesnya sangat baik buat kemajuan Indonesia ... Jangan dicabut tapi evaluasi;;;1
#Kurikulum hanya sistem kontrol pendidikan yg harus dievaluasi jd lebih baik. & please lahirkan guru yg hebat untuk anak yg hebat!;;;1
Dukungan Penghentian Kurikulum  Terus Mengalir #Kurikulum;;;1
Memiliki kepedulian & tanggung jawab thdap makanan & rantai makanan serta kesehatan melalui pemanfaatan Bahasa Indonesia. #Kurikulum;;;1
Untuk yang bertanya-tanya soal #CabutK. Ini adalah #Kurikulum yang harus di perbaiki. #PendidikanIndonesia;;;1
Akhir kata, kembali lgi, klo mau nangguhkan kurtilas, di akhir taun ajaran baru aja... #Kurikulum #kurtilas;;;1
#kurikulum dihentikan sementara dibeberapa sekolah,Gunakan aja International Baccalaureate (IB) , dan segera Bangun sekolah untuk guru;;;1
Satu lagi, pd setiap buku dalam  materi akan ada kolom komunikasi guru, siswa, dan orang tua murid #kurikulum;;;1
Sebagai solusinya pemerintah mengambil langkah menghilangkan ketakutan siswa tersebut dgn cara #kurikulum;;;1
alhamdullilah, kurikulum  mulai di hentikan pada saat semester genap depan: D #Kurikulum;;;1
Untung gue msh pki Kurikulum  kesian bgt adik kelas gue yg udh Kurikulum  :D Sabarr ya adik- adikku;;;1
sekarang rasanya adik kelas lebih pintar dari kelas XII. efek #Kurikulum;;;1
Kami sudah setahun lebih menjalani kurikulum , tapi masih hidup dengan sehat dan bahagia sampai detik ini #Kurikulum;;;1
. #kurikulum :pengembangan kurikulum sampai pada buku teks dan buku pedoman guru;;;1
. #KTSP :pengembangan kurikulum sampai pada kompetensi dasar, #kurikulum;;;1
Boleh aja ngeluhin kurikulum , asal ngeluhnya sambil ngerjain semua tugas. Jadi pas ngeluh selesai, tugas selesai.;;;1
kurikulum  hentikan lebih baik aktifkan lagi PMP pendidikan moral Pancasila &  butir Pancasila & praktek pel agama ditambah;;;1
Trending topik hari ini #kurikulum;;;1
bandingkan dengan negara finlandia, seorang anak sekolah dasar yang bisa menjabarkan setiap formula yg diberikan oleh gurunya #kurikulum;;;1
buat yang masih ngefans sama #Kurikulum :v kita masih akan bersenang senang tong :v;;;1
Kurikulum Berbasis Kompetensi (KBK), menciptakan tamatan yg kompeten dan cerdas dalam membangun identitas budaya & bangsanya #Kurikulum;;;1
wahai bapak @aniesbaswedan kami butuh perbaikan sistem, biarkan ttap berjalan #kurikulum ini, dan perbaiki kinerja dan kualitas pengajar;;;1
Naskah Akademik yg mengevaluasi pendidikan dibuat saat #Kurikulum sdh djlnkn. Skrg Nasdik ini jd pembenar K. Krg lucu apa lagi, sih?;;;1
Buka baut mesin aja kudu dengan cara yg santun berdasarkan kejujuran didasari keinginan luhur #Kurikulum;;;1
Ini adalah salah satu cara mengedukasi pajak disamping memasukkan materi pajak ke kurikulum pendidikan. Demikian pak.;;;1
Pendidikan yg baik memerlukan guru dan iklim sekolah yg baik. #kurikulum;;;1
Membentuk Sumber Daya Manusia Yang Siap Bersaing @Kemdikbud_RI @Mohammad_Nuh_ #Kurikulum #K;;;1
Seharusnya kurikulum  itu mengkaji ulang sejarah PKI yang lebih dari tiga puluh tahun termanipulasi. Demi siswa hebat bung!;;;1
Pendampingan kurikulum  Semoga memberi manfaat !!;;;1
Hari ini telah dilaksanakan pelatihan () Penilain & Pembuatan Raport Otomatis di SDN Margahayu  jam  #kurikulum #gurupintar;;;1
Dukung terus perbaikan kualitas ajar dari guru, untuk hasil didikan yang berkualitas, untuk masa depan bangsa yang cemerlang #Kurikulum;;;1
Terima kasih Menteri Pendidikan dan Kebudayaan (Mendikbud) Pak Anies Baswedan yg telah memberhentikan pelaksaan #Kurikulum;;;1
Semangat buat yang sekolahnya udh ngejalanin Kurikulum  selama  semester... karena perjuangan msh berlanjut #semangat #Kurikulum;;;1
Karena cita dari Pak @aniesbaswedan adlh ciptain suasana belajar brdsrkn pengalaman & kreatifitas. Ga cm terpaku pd program. #kurikulum;;;1
Lewat review #kurikulum ini, proses belajar diharapkan bisa jd menyenangkan & menghasilkan para pembelajar.;;;1
#Kurikulum mengajarkan siswa untuk menciptakan masalah dan menyelesaikan masalahnya sendiri. Guru cuma ngelurusin doang.;;;1
Setelah dipelajari (silahkan yg mau mempelajari) ternyata #kurikulum itu tujuannya sangat baik, jauh diluar prediksi;;;1
lupakan sejenak #hentikanUN atau #kurikulum, lebih baik fokus pada perbaikan guru nya dalam teknologi mengajar nya;;;1
Seneng bgt pulang cepet kayak gini.. Jgn cuma ujian, Kalau bisa seterusnyaa.. Jam  aja pulangnya, cukup dah buat aku :') #Kurikulum;;;1
Tahun Depan,  SMP di Solo Terapkan Kurikulum ;;;1
Wamendikbud Harap Jokowi Tak Hapus #Kurikulum Kurikulum  ini mendidik anak-anak untuk menghadapi...;;;1
dan sekarang #kurikulum diganti ktsp lagi, harus nya ada perubahan lebih baik. tapi harus merubah gaya belajar anak-anak sekolah lagi.;;;1
Pak mentri oh pak mentri berikan kami keringanan dalam belajar, beri kami hari sabtu libur, kurangi tugas kami #Kurikulum;;;1
Kalau setiap guru harus menguasai minimalnya Word/Excel dan penggunaan Projektor, itu memang tuntutan. Harus, meskipun tanpa #Kurikulum;;;;1
Libur tanpa tugas di kurikulum  tuh ibaratkan nemu koper isi uang di pinggir jalan... Seneng!!! #kurikulum;;;1
Adalah lebih penting tersedianya Guru Yg Berkompeten &Cukup, dibanding #Kurikulum yg di agung kan bisa memenuhi kebutuhan pendidikan anak;;;1
Klo alasannya cuma belum siap, lalu kapan siapnya?. Indonesia butuh kurikulum pendidikan yg revolusioner, ya itu #kurikulum;;;1
#Kurikulum distop sama mendikbud yg sekarang bkn karena kurikulum ini gk baik tapi karena pemerintah skr pengen beda dg yg sebelumnya;;;1
Ilmu itu indah... #kurikulum;;;1
sekarang tidak ada yang santa semuanya giat kerja tugas karena banyak tugas #kurikulum;;;1
cukup antusias jg sih mendengar kabar klo sekolah lain sdh mulai kembali menggunakan #Kurikulum namun merasa miris juga karena sekolah tempat gw ngajar gak bisa ikutan tahun ini;;;1
Kualitas pendidikan sangat tergantung pada ilmu guru, metode/kurikulum, bakat/ketekunan murid sendiri, dan jg kesempatan.;;;1
Pemerintah siapkan kurikulum ekonomi digital untuk mempersiapkan SDM bersaing di era digital saat ini;;;1
Terbukti kan klo kurikulum indonesia itu jauh lebih baik dri US ...jd kpn lg kita bangga dgn bangsa sendiri.. ;;;1
Perbaikan sistem pendidikan meliputi meratanya di setiap daerah, infrastruktur pendidikan, kualitas kurikulum dan tenaga pendidik;;;1
Bertepatan Ramadhan  H kemarin. Telah dilatih guru sekolah sasaran #Kurikulum . Dilatih karena ada penyempurnaan kurikulum nya.;;;1
Setiap kabupaten / kota mengusulkan kepada Kemendikbud sekolah yang akan melaksanakan penerapan #Kurikulum;;;1
Tahun ini secara bertahap pemerintah melalui Kemendikbud mencicil pelaksanaan #Kurikulum disetiap sekolah di seluruh Indonesia.;;;1
#kurikulum: Komitmen terhadap siswa, inovasi, dan kreatifitas guru merupakan faktor pendukung terbesar dalam proses pendidikan.;;;1
Standar penilaian #kurikulum menggunakan penilaian otentik, yaitu mengukur semua kompetensi sikap, keterampilan & pengetahuan;;;1
Mau buka toko buku-buku paket kurikulum  di setiap sekolah agar pembelajaran di sekolah tidak tersendat dan lebih maksimal;;;1
Boleh, motivasinya bisa dimulai dari keluarga, kurikulum, tempat ibadah, tempat kerja, sampai teladan pimpinan masing.;;;1
Liburan ini akan aku gunakan untuk menenangkan Pikiran dari hirup pikuknya suasana Pembelajaran #Kurikulum;;;1
#Attitude itu, salah satu hal yang menjadi penilaian di kurikulum  dan penunjang kenaikan kelas seorang pelajar.;;;1
SMP Pelaksana Kurikulum  di Kota Bekasi - … #kurikulum;;;1
SMK di Kabupaten Bekasi Pelaksana Kurikulum  Tahun  - … #kurikulum;;;1
Karena Mas Anies, kesiapan siswa dan guru diutamakan dalam pelaksanaan kurikulum , shg tdk menimbulkan keresahan sekolah;;;1
Anak  SD  minggu masuk sekolah. Soal di buku: sebutkan jml hrf konsonan pd kata perempuan. Keren! #kurikulum;;;1
SMA Wiyata Dharma Mulai Gunakan K- Tahun Ini #WiyataDharma #Kemdikbud #Kurikulum #Fulldayschool #Sekolah;;;1
Tahun Ajaran Baru, SMA Angkasa Medan Mulai Pakai K- #Mendikbud #SMA #Remaja #Kurikulum;;;1
Mau tidak mau pelaksanaan proses pembelajaran harus tetap berjalan karena tahun pelajaran telah mulai. apapun kondisinya #Kurikulum;;;1
Sehingga Tahun Pelajaran / dimulai #Kurikulum yang telah direvisi dapat dilaksanakan di sekolah sasaran tersebut.;;;1
Baru thn ini gw sklh ga ada yg nmanya 'UTS' ya itulah kelebihan #Kurikulum tp lbih bnyak kekurangannya drpd kelebihannya #Kurikulum;;;1
Diklat Guru Sasaran SMKN  PLERED -// #Kurikulum;;;1
Diklat Kurikulum  (lagi) #diklat #kurikulum .. . @ SMKN  Ciamis;;;1
Hari terakhir pelatihan Kur . #pelatihan #kurikulum…;;;1
cari data berapa sekolah pelaksana #kurikulum tahun . mohon bantuannya / ada yang punya lampiran II sk dirjen dikdasmen tidak ya?;;;1
Modul diklat implementasi Kurikulum  edisi revisi #kurikulum;;;1
Sedikit tawa bisa meringankan suasana #Pelatihan #kurikulum;;;1
Revisi K- Permudah Guru Dalam Penilaian Siswa? - #Kemendikbud #Kurikulum;;;1
Revisi Kurikulum  Dijamin Mudahkan Guru #kurikulum;;;1
Pelatihan #Kurikulum dilanjutkan kembali thn ini. Target pd tahun / sdh % sekolah yg aplikasikan K.;;;1
cukup antusias jg sih mendengar kabar klo sekolah lain sdh mulai kembali menggunakan #Kurikulum;;;1
Pemerintah Kab. Badung dukung penuh implementasi #Kurikulum & peduli dgn pendidikan dgn anggarkn lbih dr % APBD;;;1
Dialog Pendidikan ttg #Kurikulum hadirkan Kepala Puskurbuk Tjipto Sumadi, anggota Kom. X Wayan Koster,& Wabup Badung I Ketut Suiasa;;;1
Semoga pada esok pengumuan kelulusan. Bisa lulus % amin. Allah bles s me #pendidikan #smp #kurikulum;;;1
Ratusan Sekolah Penuhi Syarat dan Layak Terapkan Kurtilas #kurikulum #kurtilas;;;1
Kurikulum  Disederhanakan #Kurikulum #Pendidikan;;;1
Revisi Kurikulum  Ide desain dokumen implementasi Kurikulum  diselaraskan & diterapkan secara bertahap.;;;1
semangat ya dek untuk kurikulum nya;;;1
Justru, kurikulum, yg sangat kuat dlm pembinaan karakter/mental ditangguhkan (baca:dibatalkan) oleh @aniesbaswedan #hardiknas;;;1
Semoga saya kuat untuk menjalankan #kurikulum ini, Ya Alloh. Semoga Engkau ringankan beban dalam diri kami ini, aamiin.;;;1
Kurikulum  dihentikan, semoga jadi akhir dan awal yang baik bagi dunia pendidikan;;;1
Penyandang disabilitas pun akan dijamin mendapat perlakuan sama dengan masyarakat pada umumnya. #Kabinet_ Jokowi #Kurikulum;;;1
Ya, ini contoh mengagumi mukjijat alam melalui ilmu biologi. #kurikulum;;;1
Ibas Yakin Kurikulum  Melahirkan Generasi Berkarakter #Kurikulum;;;1
Dalam #Kurikulum sekarang tidak hanya ada Budi, Wati, dan Iwan - Musliar Kasim (Wamendikbud -);;;1
Pelatihan #Kurikulum dilakukan berjenjang. @Kemdikbud_RI Lakukan Pendampingan;;;1
. Penyandang disabilitas pun akan dijamin mendapat perlakuan sama dengan masyarakat pada umumnya. #Kabinet_Jokowi #Kurikulum;;;1
. () Penguatan literasi dan pembelajaran; () Pelatihan dan pendampingan berbasis sekolah. . #Kabinet_Jokowi #Kurikulum;;;1
Maksudku sekolah di Indonesia yang menggunakan kurikulum nasional plus dan kurikulum internasional. Yang negeri pun ada yang terapkan juga.;;;1
Revisi Buku Pelajaran #Kurikulum Sesuai Kompetensi Dasar;;;1
#Kudus #SMA #Kurikulum SMA  Bae Segera Terapkan Kurikulum ;;;1
#Kudus #Kurikulum SMA Sederajat Diharapkan Pakai Kurikulum ;;;1
#Kudus #Kurikulum #SMA  Guru SMA  Kudus Sudah Tak Gagap Kurikulum ;;;1
Siap edar, buku panduan bagi pendidik SD, SMP, SMA penerapan pembelajaran Kurikulum . #kurikulum;;;1
Kurikulum  Berlaku untuk Semua Sekolah #kurikulum;;;1
Dengan semua ini,kehidupan saya jadi lebih berwarna terimakasih. #kurikulum;;;1
Berhasil mempertajam spiritual. #kurikulum;;;1
SD Kratonan  salah satu #sekolahdasar di #kota solo yang masih menggunakan #kurikulum ...mantap;;;1
Amunisi jam pertama besok Matematika Wajib dan Matematika Peminatan #kurikulum…;;;1
Ya Allah aku bersyukur kepada Mu karena di sorga Mu aku akan lupa dengan #kurikulum;;;1
#kurikulum bagus ko.:)) bikin disiplin gitu.;;;1
Perubahan menuju kebaikan itu harus.. prosesnya yang harus secara komprehensif dan diawasi #kurikulum;;;1
Nilai rapor siswa sekarang tdak hanya tergantung pda kemampuan siswa tapi jga kemampuan guru wali dlam menggunakan excel #kurikulum;;;1
Setelah ditunda, sekarang #kurikulum masuk tahap berikutnya: mendapat masukan masyarakat luas sebagai bahan untuk tahap revisi;;;1
Materi disesuaikan dg mengacu pada Kompetensi Inti dan Kompetensi Dasar #Kurikulum - Tersedia untuk SD/MI;;;1
Kompetensi Harus Ditingkatkan Agar Menjadi Guru Yang Profesional;;;1
#Latepost #kurikulum praktikum kimia tentang #atom menggunakan balon dan plastisin;;;1
Ada  topik yg diharapkan dapat masukan: Kompetensi Dasar #kurikulum dan Pembelajaran Tematik-Terpadu di SD/MI.;;;1
Sekarang saat yg tepat memberi masukan #kurikulum, suara masyarakat didengarkan.;;;1
pendidikan harus mampu menuntun tumbuhnya karakter dalam hidup Sang Anak didik supaya (mengutip Ki Hajar) #kurikulum;;;1
Bahkan Pihak perduli Pendidikan Sumbar memaparkan !!...  keunggulan #Kurikulum dibanding K-.;;;1
Pemprov Sumbar menilai #Kurikulum Bagus & wajib dilanjutkan kembali krn mengajarkan pendidikan karakter yg baik untuk anak didik.;;;1
Solusi untuk Guru yang Kekurangan Jam Mengajar #Pendidikan #JamMengajar #KTSP #Kurikulum;;;1
Semangat bagi tim #gurupintar yg hari ini sedang keliling ke sekolah #kurikulum;;;1
#Kurikulum jual penilaian autentik, padahal di kurikulum sblmnya, /KTSP juga sudah pakai. Pak Agung tunjukkan berkasnya #PPAutentik;;;1
masa' Sma bukan masa buat kita santai karana pada masa SMA itulah saatnya kita banyak tugas :) #kurikulum;;;1
Untuk Kelas XI Hari ini di wajibkan untuk Pramuka - Kepemimpinan hingga besok Minggu... Jgn sampai terlambat, Mulai Jam : #Kurikulum;;;1
Kemajuan di segala bidang ini disebabkan krn Sistem Kurikulum Pendidikan berbasis Al-Quran. Pengetahuan tdk boleh bertentangan dgn Quran.;;;1
#kurikulum Pramuka menjadi ekstrakuler wajib;;;1
Serasa bangga n tepat, memilih sekolah untuk Si Kecil yg tegas memberi statement bahwa akan terus menggunakan #Kurikulum SDM GKB Gresik;;;1
Kurikulum  dihentikan sementara, semoga ini tanda baik dunia bagi pendidikan Indonesia.;;;1
Kunci kurikulum ada pada para guru #kurikulum;;;1
#kurikulum mandiri dalam belajar.;;;1
Barangkali ingin melihat murid tidak hanya dari angka raportnya (kepintarannya), tp sikap sbg seorang anak manusia #kurikulum;;;1
Seberapa jauh kemampuan dan penyerapan si murid dlm suatu mata pelajaran dan sikap yg ditunjukan dlm kehidupan bersekolahnya #kurikulum;;;1
Ternyata rapor siswa di #Kurikulum formatnya bagus. Format nilainya IPK, ortu yg bingung nilai maksimalnya cuma  bkn  juga ada.;;;1
Pak @aniesbaswedan smg perbaikan #Kurikulum ga lama. Thn ajaran esok berlaku lgi..ini kurikulim bagus pak..* testimoni;;;1
. Mulai dari sisi kurikulum, tenaga pendidik, peralatan pembelajaran, program studi dan bidang keahlian, serta teaching factory.;;;1
Kemenperin terus kerja sama & dg @Kemdikbud_RI utk memfasilitasi penyesuaian kurikulum, penyediaan alat lab, serta kerja sama dg industri.;;;1
#kurikulum Yg berlaku sekarang adalah piramida makanan. Sesuai porsi/komposisinya untuk asupan harian.  sehat  sempurna #kurikulum;;;1
Memaafkan kesalahan seseorang itu ibarat mata pelajaran tersulit dalam kurikulum moral kehidupan.;;;1
ketika kurikulum baru ada untuk menaikkan peringkat univ itu sendiri, tapi kita semua tau itu ga efetif ?????? hmm rasanya ingin ...mengubah;;;1
Kurikulum yg anda yakini baik... maka perjuangkan dan pertahankan... tidak mesti sama persis % dgn kurikulum ;;;1
Ini memberi ide contoh bentuk implementasi sila ketiga dlm rangka mewujudkan sila kelima Pancasila! **catat di kurikulum sd**;;;1
Kutip isi artikel: kalao banyak yg LUPA Pancasila kenapa tidak dikembalikan jadi kurikulum sekolah seperti dulu?;;;1
Pagi ini dimulai dengan diskusi ringan tentang kurikulum pendidikan dasar dan lesson- learned dari para ortu...;;;1
Padukan Ideologi Pancasila Dalam Kurikulum, Segera Diterapkan;;;1
Bersyukurlah kalian yang lulus sebelum kurikulum baru ini terbentuk.;;;1
.… pandangan hidup bangsa perlu dimasukkan ke dalam kurikulum maupun kegiatan pendidikan nonformal lainnya. #Indonesia #AntiRadikalisme;;;1
Jokowi Minta Nilai-nilai Pancasila Dimasukkan dalam Kurikulum;;;1
Setiap sekolah asrama dijalankan berbeda-beda sesuai dengan program dan kurikulum dari pengelolanya #papuabicara;;;1
Selamat hari pendidikan nasional. Semoga pelajaran melupakan dan mengikhlaskan seseorang masuk di mapel wajib kurikulum  #hardiknas;;;1
Belajar itu mengikuti Kata Hati Bukan ikut Kurikulum Berevisi Kurikulum yg berubah tanpa henti Berevisi bak buku berseri #Kompasianival;;;1
() Buku itu dikeluarkan dari kurikulum sekolah. Buku itu tidak lagi menjadi bahan kajian dan ajar di sekolah. Buku itu dijauhkan dr siswa.;;;1
Agak syok dengan sistem kurikulum angkatan . Kurikulumnya ngedukung buat lulus cepet..;;;1
Kurikulum SMK Harus Diadaptasikan Dengan Kebutuhan Kerja;;;1
Pelatihan Kurikulum  Tetap Dilakukan #Kurikulum;;;1
#PenguatanPendidikanKarakter tidak akan mengubah struktur kurikulum, tp memperkuat Kurikulum  yang sudah memuat pendidikan karakter.;;;1
Sebenarnya film ini mau menonjolkan aspek apanya ...kalau aspek sejarah sebenarnya sdh masuk dlm kurikulum sekolah;;;1
Akhirnya rangkaian kegiatan Implementasi Kurikulum  Sejak Bulan Mei Selesai hari ini, Majulah Pendidikan...;;;1
Dengan menganut kurikulum  dari Menteri Pendidikan Indonesia, anak-anak juga bisa membaca buku secara gratis di perpustakaan sederhana.;;;1
PENDIDIKAN INDONESIA : Kurikulum  Akan Disederhanakan #Solo #Tuit;;;1
Jenis kurikulum di Indonesia Kurikulum  Kurikulum  Kurikulum  Kurikulum  Kurikulum  Kurikulum  Kurikulum  #fb;;;1
Dengan begitu, kini dua kurikulum pendidikan yang berlaku di Indonesia yaitu KTSP  dan Kurikulum .;;;1
Kurikulum  di lanjutkan di Jawa Barat sebagai percontohan pendidikan di Indonesia #kemendikbud;;;1
pendidikan di indonesia sekarang  lebih maju alhamdullilah,,,, bertahankan lah  kurikulum ;;;1
Saya setuju dengan kebijakan Pemerintah untuk menkaji ulang Kurikulum , semoga Pendidikan Indonesia semakin baik.;;;1
Kementerian Pendidikan: Kurikulum  Dilanjutkan tapi Terbatas #Indonesia;;;1
. Guru anak lu disuruh nyusun kurikulum baru lagi, padahal kurikulum  sdh sangat baik n tercakup pendidikan karakter;;;1
Demi mewujudkn #pendidikan yg lebih baik bagi anak, menyelenggarakn Lokakarya Kurikulum  bagi #guru PAUD;;;1
Sebenarnya sistem pendidikan pada Kurikulum  itu sudah sangat bagus untuk membina anak- didik menjadi pribadi yg baik.;;;1
pokoknya mau pake kurikulum / KTSP yg penting tujuan baiknya tercapai, berharap pendidikan indonesia semakin baik dan maju :-);;;1
